Name,Description,Image,DNA,edition,Date,Artist,Type,Accessories,Manufacturer,Compiler,Developer
CSM #1028,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1028,eb87b3005521ef73f4dd34337ab3df112308d2d5,1028,1635281358830,alwoenie,Female Humanoid,"Straight_Hair_Blonde, Classic_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1025,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1025,45d7a0dc7ad06acfb0ad1324f03197c9f4b42ac8,1025,1635280987046,alwoenie,Female Humanoid,"Mole, Earring, Cap, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1738,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1738,34e5bf4f2eb916c7cb9305b75bca6f76f8af95d8,1738,1635281177242,alwoenie,Female Humanoid,"Sombrero, Eye_Patch",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1034,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1034,02580d8dac4a46aed8f1e0d66aa6066f3c441185,1034,1635281106895,alwoenie,Female Humanoid,"Rosy_Cheeks, Earring, Orange_Side, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1748,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1748,86c35eab5f223a7e8c172750498c702db4de2b83,1748,1635281045669,alwoenie,Female Humanoid,"Mole, Red_Beret",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1750,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1750,cc5ef45a443b06d56c1a7e48295515f2fc17bf32,1750,1635280689675,alwoenie,Male Humanoid,"Top_Hat, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1773,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1773,ab2cfa01d447c3b81b719e86c3e36dc3ea260572,1773,1635280252854,alwoenie,Male Humanoid,"Frown, Folded_Bandana",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1746,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1746,b7922f4e0cb30f3f7177925b189677e248af9ec9,1746,1635280796196,alwoenie,Male Humanoid,"Earring, Shadow_Beard, Flat_Cap, VR, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1035,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1035,5e8fe39f53385cce0c425624ebb7291ff65953b8,1035,1635280953889,alwoenie,Female Humanoid,"Hot_Lipstick, Earring, White_Fedoora, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1770,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1770,ff1756bc48941b6754396ea2fd0c98f4ad9b7c87,1770,1635280423338,alwoenie,Male Humanoid,"Flat_Cap, Big_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1771,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1771,a782094d239ac4717f7c555b447297149c738067,1771,1635281054733,alwoenie,Female Humanoid,"Mole, Gold_Chain, Messy_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1050,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1050,5bc1d3e5332669b9ea98f06b0db945878ccfe533,1050,1635281331261,alwoenie,Female Humanoid,"Black_Lipstick, White_Fedoora, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1065,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1065,50bb850964b80d427dfd97c671e43cbad7fa2045,1065,1635280164476,alwoenie,Male Humanoid,"Shadow_Beard, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1059,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1059,a12b31e0e580e551499013215ab6da03c0b36603,1059,1635280454576,alwoenie,Male Humanoid,"Normal_Beard, Folded_Bandana",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1049,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1049,0c40adcdf72a9877cb4197eeb4b26c15a430046e,1049,1635280233977,alwoenie,Male Humanoid,"Silver_Chain, Sombrero, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1048,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1048,689ebe8fdd5783332bdeed6c55361fad2eef25a2,1048,1635281254793,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Knitted_Cap, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1780,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1780,99bab5ef63730b120d332de590d1f4d5c9938c62,1780,1635279968720,alwoenie,Male Humanoid,"Handlebars, Messy_Hair, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1814,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1814,eaa2e1af8c4eec969ac8dd9f8b33c123994e9abe,1814,1635280634954,alwoenie,Male Humanoid,"Horseshoe, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1777,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1777,3868980a6cddc5a0c96cde838b282d0d31dd05ea,1777,1635281142092,alwoenie,Female Humanoid,"Spots, Earring, Red_Beret, Clown_Eye_Blue, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1054,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1054,f71b3fd95bcb901fc22acf3af4e5f222a4377230,1054,1635280529020,alwoenie,Male Humanoid,"Big_Beard, Messy_Hair, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1808,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1808,0628064b6c46ff2c9abb0db559e2bce1c46bdc49,1808,1635281117943,alwoenie,Female Humanoid,Pink_With_Hat,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1072,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1072,624968bc4e752c6e40205a9cb3bf905422ec9418,1072,1635280341010,alwoenie,Male Humanoid,"Horseshoe, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1066,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1066,fb95c0fa7f825eee92c38cd46ed58f2e8802e13a,1066,1635280681572,alwoenie,Male Humanoid,"Horseshoe_Dark, Do_Rag",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #999,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/999,710a659b6c0528741328da81fedca2d75ea34dc8,999,1635280943644,alwoenie,Female Humanoid,"Spots, Sombrero",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1069,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1069,5e2ae3b975d89c3fad675d265e1af59e0e02ac22,1069,1635280951887,alwoenie,Female Humanoid,"Earring, Snapback, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1077,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1077,315830e056642e34f97a28cdcecfa039802df7ab,1077,1635280969077,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Welding_Goggles",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1784,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1784,1c041b8ba85eca8307bf9c248b30a4587f782c5a,1784,1635281214404,alwoenie,Female Humanoid,"Black_Lipstick, Mohawk_Dark, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1655,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1655,6ce3bd23849ce3d75c69d3919ac5ed9b5947d20f,1655,1635280321693,alwoenie,Male Humanoid,"Front_Beard, Flat_Cap, Clown_Eye_Green, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1776,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1776,95ec31ddb80bc5868a81fb3405f1c34c3b69c9e2,1776,1635280242957,alwoenie,Male Humanoid,"Front_Beard, Fedora, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1845,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1845,9a763214bbaa521ca0dd8e59e97a1ad54d9ce30d,1845,1635280229444,alwoenie,Male Humanoid,"Mole, Beanie, Classic_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1856,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1856,e516569ed720acb7ddda1e442d41848b9adba142,1856,1635280895770,alwoenie,Female Humanoid,"Hot_Lipstick, White_Fedoora, Big_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1846,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1846,9180150d664ff8528099d975b540e4cc313f93c4,1846,1635281255554,alwoenie,Female Humanoid,"Green_Eye_Shadow, Brown_Fedora, Clown_Eye_Blue",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1652,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1652,8d849e9ca79449ef521b5391ede65b9e804ae983,1652,1635280594109,alwoenie,Male Humanoid,"Earring, Mohawk_Dark, Big_Shades, Face_Mask",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1778,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1778,ca1cb70b1fecd599eeb42e5a32ec04e8240ef11d,1778,1635281013633,alwoenie,Female Humanoid,"Bandana, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1654,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1654,74120ab1acc31228c42af7a3cc9ac03efe66e59c,1654,1635280827301,alwoenie,Male Humanoid,"Horseshoe, Fedora",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1078,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1078,d77dc97ef499d6853d39770057cc10d95842503d,1078,1635279899934,alwoenie,Male Humanoid,"Rosy_Cheeks, Brown_Fedora, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1855,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1855,6004b23db91b0a6ab20f771cce1d0800c09745be,1855,1635281201003,alwoenie,Female Humanoid,"Rosy_Cheeks, Mohawk_Dark",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1659,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1659,400acb43611698b0230b3b7d3eb74deac61a5ce3,1659,1635281289043,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Tiara",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1662,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1662,71061e7993640bf563b962312bef30d7a333eedc,1662,1635280383679,alwoenie,Male Humanoid,"Stringy_Hair, Clown_Eye_Blue",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1867,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1867,01bb6e247ac68c1e6039ccdf7632fbba4027e8c1,1867,1635280243402,alwoenie,Male Humanoid,"Horseshoe, Headband, Clown_Eye_Green",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1868,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1868,8167baf91c01821c1fd8d84b905028b6825304ba,1868,1635280889705,alwoenie,Female Humanoid,Straight_Hair,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1873,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1873,2675cfcd4267578b7ea3913ed5b45bd0e030abba,1873,1635281209635,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Silver_Chain, Headband, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1088,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1088,0453fc1c78f590dd5736024ae1b19227470b747a,1088,1635280908352,alwoenie,Female Humanoid,"Black_Lipstick, Mohawk_Brown",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1877,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1877,b3cae767a716db0bf7c0b27548a3791700efbb8e,1877,1635281333567,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Earring, Knitted_Cap, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1884,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1884,ccef0a1969df0b51a5907d203f53dc6ffe6f4da1,1884,1635280942272,alwoenie,Female Humanoid,"Mole, Gold_Chain, Tiara",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1862,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1862,a9cccc3ec2f2612b12f858f6613eba8ab288b655,1862,1635280728142,alwoenie,Male Humanoid,"Messy_Hair, Eye_Patch",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1871,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1871,8ca29b46f24f43d6027dd877e276f829d95e6c12,1871,1635280994259,alwoenie,Female Humanoid,"Purple_Lipstick, Earring, Mohawk_Thin, Classic_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1087,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1087,aa192f8c5d565ac1fbc9e295160f3ecaae34bbbe,1087,1635280453472,alwoenie,Male Humanoid,"Horseshoe_Dark, Headband, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1872,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1872,4b3596369e73e6265d9833468d317a6e3b466614,1872,1635279982593,alwoenie,Male Humanoid,"Mohawk_Thin, Safety_Goggles, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1017,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1017,9d1bbe3d9d3f5352b097e9c9766bc58ec3956b8f,1017,1635281167079,alwoenie,Female Humanoid,"Mole, Straight_Hair_Dark, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1076,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1076,f2f9b1dc34c7540d6aebb6a796f3b57dc3b412bc,1076,1635281256098,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Earring, Wild_White_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1887,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1887,12ef439fbf2d369b888928ad2a1d9b1510c933f6,1887,1635281198458,alwoenie,Female Humanoid,"Green_Eye_Shadow, Snapback",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1888,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1888,01513cf6c9e1d5af10b037421e0cfca765d54dde,1888,1635280904266,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Snapback",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1893,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1893,f22c8dbb465896cc7ba78515157a03aa6910acac,1893,1635280694969,alwoenie,Male Humanoid,"Silver_Chain, Muttonchops, Mohawk_Dark, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1892,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1892,cbddee773d64b663caa77b8686cfedbe2a455450,1892,1635280052241,alwoenie,Male Humanoid,"Frown, Fedora",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1896,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1896,89421ddab2354190e6c2c82dbc61cd27b512f541,1896,1635280927614,alwoenie,Female Humanoid,"Earring, Messy_Hair, Eye_Patch, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1092,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1092,1aeb685ff6cb0069c60bebb2c8dbc69c4a464fe4,1092,1635281364272,alwoenie,Female Humanoid,"Green_Eye_Shadow, Blonde_Short",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1719,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1719,1e67b06f6fe05d72616ab792549fa2e67ae4c295,1719,1635280658435,alwoenie,Male Humanoid,"Chinstrap, Hoodie",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1902,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1902,8ec9944670d382e8bcd26375cc78bbcb3d82e2ee,1902,1635280422045,alwoenie,Male Humanoid,"Frown, Knitted_Cap, Clown_Eye_Blue",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1091,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1091,1c927c83181ba3a7290db46c6ec2895d63d9382a,1091,1635280645326,alwoenie,Male Humanoid,"Frown, Fu_Manchu, Vampire_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1099,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1099,610ab96f4bc43362397ecd748a7c98b4d6487b09,1099,1635279935997,alwoenie,Male Humanoid,"Horseshoe, Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1096,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1096,d54a5fc7847d62b881f75b8867cc18404f296b91,1096,1635280774922,alwoenie,Male Humanoid,"Horseshoe, Fishermans_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1693,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1693,49e44249c8bcf1fef3334be2b2173637aa49337d,1693,1635280202818,alwoenie,Male Humanoid,"Fu_Manchu, Top_Hat",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1901,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1901,c858b48f6867a448dfdcd1a0760f12517a05059a,1901,1635280939180,alwoenie,Female Humanoid,"Rosy_Cheeks, Earring, Crazy_Hair, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
